id,outlet_name,restaurant_name
5c98ce8f6197d625d0efc6e8,The Wingster,The Wingster
5c98ce8f6197d625d0efc741,The Wingster,The Wingster
5c98ce8f6197d625d0efc869,Surabhi Grand,Surabhi Grand
5c98ce8f6197d625d0efc924,Bowl o' China,Bowl o' China
5c98ce8f6197d625d0efc946,Mataam Al Yamani,Mataam Al Yamani
5c98ce906197d625d0efca64,Aromas@11SIX,Aromas@11SIX
5c98ce906197d625d0efcabe,Akson Restaurant,Akson Restaurant
5c98ce906197d625d0efcb19,Dunkin' Donuts,Dunkin' Donuts
5c98ce906197d625d0efcbc6,Spicy Inn Food Court,Spicy Inn Food Court
5c98ce906197d625d0efcbc8,Cafe Niloufer & Bakers,Cafe Niloufer & Bakers
5c98ce906197d625d0efcc02,Bakers 'Q',Bakers 'Q'
5c98ce906197d625d0efcc0a,Real Bawarchi,Real Bawarchi
5c98ce906197d625d0efcc5d,Chai Kahani,Chai Kahani
5c98ce906197d625d0efcd21,Cafe Eclat,Cafe Eclat
5c98ce906197d625d0efcd67,Sagar Papaji Ka Dhaba,Sagar Papaji Ka Dhaba
5c98ce906197d625d0efcd69,Peshawar,Peshawar
5c98ce906197d625d0efcd6f,Faasos,Faasos
5c98ce906197d625d0efcdd6,Treatzz Restaurant,Treatzz Restaurant
5c98ce916197d625d0efce7f,SD Santosh Dhaba,SD Santosh Dhaba
5c98ce916197d625d0efcf05,Papaji-Da-Dhaba,Papaji-Da-Dhaba
5c98ce916197d625d0efcf82,Y2K Restaurant,Y2K Restaurant
5c98ce916197d625d0efd011,Kobe Sizzler,Kobe Sizzler
5c98ce916197d625d0efd079,Driven Cafe,Driven Cafe
5c98ce916197d625d0efd088,Saffron Soul - Marigold Hotel,Saffron Soul - Marigold Hotel
5c98ce916197d625d0efd12f,Mayur Pan House,Mayur Pan House
5c98ce916197d625d0efd197,Gelatissimo,Gelatissimo
5c98ce916197d625d0efd28c,Santosh Plus Family Dhaba,Santosh Plus Family Dhaba
5c98ce916197d625d0efd2ad,Laxman ki Bandi,Laxman ki Bandi
5c98ce916197d625d0efd2f3,Tempteys,Tempteys
5c98ce916197d625d0efd307,Daawat Biryani House,Daawat Biryani House
5c98ce926197d625d0efd3cc,Shree Santosh Family Dhaba,Shree Santosh Family Dhaba
5c98ce926197d625d0efd48c,Shree Santosh Family Dhaba,Shree Santosh Family Dhaba
5c98ce926197d625d0efd552,Shree Santosh Family Dhaba,Shree Santosh Family Dhaba
5c98ce926197d625d0efd60f,Shree Santosh Family Dhaba,Shree Santosh Family Dhaba
5c98ce926197d625d0efd6d7,Shree Santosh Family Dhaba,Shree Santosh Family Dhaba
5c98ce926197d625d0efd780,Drunken Monkey,Drunken Monkey
5c98ce926197d625d0efd7a8,Icekraft,Icekraft
5c98ce926197d625d0efd7d1,Da Yellow Cane,Da Yellow Cane
5c98ce926197d625d0efd82b,Eat In Peace,Eat In Peace
5c98ce926197d625d0efd846,Sai Durga Family Restaurant,Sai Durga Family Restaurant
5c98ce926197d625d0efd8ba,We Rice Bowl,We Rice Bowl
5c98ce936197d625d0efd920,Dadu's Mithai Vatika,Dadu's Mithai Vatika
5c98ce936197d625d0efd99a,Asian Meal Box,Asian Meal Box
5c98ce936197d625d0efda14,Asian Meal Box,Asian Meal Box
5c98ce936197d625d0efdb10,Sweet Heart,Sweet Heart
5c98ce936197d625d0efdba7,Ghrelin Cafe & Patisserie,Ghrelin Cafe & Patisserie
5c98ce936197d625d0efdc26,Nice Juice Centre,Nice Juice Centre
5c98ce936197d625d0efdc60,Zaiqa - E - Hyderabad,Zaiqa - E - Hyderabad
5c98ce936197d625d0efdc98,Over the Flow,Over the Flow
5c98ce936197d625d0efdd7b,Raja Vari Ruchulu,Raja Vari Ruchulu
5c98ce936197d625d0efdd7d,Circles - Hotel Daspalla,Circles - Hotel Daspalla
5c98ce936197d625d0efde23,Anupama Restaurant,Anupama Restaurant
5c98ce936197d625d0efde4e,Arbab Riyaan Hotel,Arbab Riyaan Hotel
5c98ce936197d625d0efdea6,Indian Tadka,Indian Tadka
5c98ce946197d625d0efdecf,Mama Mia Italia,Mama Mia Italia
5c98ce946197d625d0efdee5,Sanjos Donuts,Sanjos Donuts
5c98ce946197d625d0efdf4c,Squeeze @ The Lime,Squeeze @ The Lime
5c98ce946197d625d0efdfe6,Hira Panna,Hira Panna
5c98ce946197d625d0efe021,Good Cow Cafe,Good Cow Cafe
5c98ce946197d625d0efe055,900 Degree Brick Oven Pizza,900 Degree Brick Oven Pizza
5c98ce946197d625d0efe0ba,Happyness,Happyness
5c98ce946197d625d0efe23a,Athidhi,Athidhi
5c98ce946197d625d0efe24f,Istanbul,Istanbul
5c98ce946197d625d0efe31b,Tower Bavarchi Restaurant,Tower Bavarchi Restaurant
5c98ce946197d625d0efe343,Affair,Affair
5c98ce956197d625d0efe411,Santosh Family Dhaba,Santosh Family Dhaba
5c98ce956197d625d0efe4d6,Santosh Family Dhaba,Santosh Family Dhaba
5c98ce956197d625d0efe4e8,Mr. Pulao,Mr. Pulao
5c98ce956197d625d0efe5ad,Sanjha Chullha,Sanjha Chullha
5c98ce956197d625d0efe5d8,Riyan Hotel,Riyan Hotel
5c98ce956197d625d0efe69b,Papadams Blue,Papadams Blue
5c98ce956197d625d0efe6d0,The Matter of Batter,The Matter of Batter
5c98ce956197d625d0efe6d8,Hotel City Diamond,Hotel City Diamond
5c98ce956197d625d0efe716,Cafe Hollywood Bollywood,Cafe Hollywood Bollywood
5c98ce956197d625d0efe7cd,Basra Pride,Basra Pride
5c98ce956197d625d0efe863,Mataam Al Turki,Mataam Al Turki
5c98ce956197d625d0efe925,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efea30,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efeaee,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efeb75,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efebfa,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efecce,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efedac,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efeeb2,Sri Santosh Family Dhaba,Sri Santosh Family Dhaba
5c98ce966197d625d0efef9f,Bench Cafe,Bench Cafe
5c98ce966197d625d0efefa1,Tulips - Hotel GreenPark,Tulips - Hotel GreenPark
5c98ce976197d625d0eff0ab,Olive Garden,Olive Garden
5c98ce976197d625d0eff136,Delhi-39,Delhi-39
5c98ce976197d625d0eff1d9,Fizza Kabab House,Fizza Kabab House
5c98ce976197d625d0eff220,PVR'S Food Garage,PVR'S Food Garage
5c98ce976197d625d0eff275,Berry Bakers,Berry Bakers
5c98ce976197d625d0eff2dc,Khaan Saab,Khaan Saab
5c98ce976197d625d0eff2f0,Biryani Day,Biryani Day
5c98ce976197d625d0eff35e,Al Saba Restaurant,Al Saba Restaurant
5c98ce976197d625d0eff3d3,Hyderabad Spices,Hyderabad Spices
5c98ce976197d625d0eff3e6,Hyderabad Spices,Hyderabad Spices
5c98ce976197d625d0eff46f,Nala Bhimas,Nala Bhimas
5c98ce976197d625d0eff4a0,The Second Cup,The Second Cup
5c98ce986197d625d0eff557,Pondy Parottas,Pondy Parottas
5c98ce986197d625d0eff5f2,HNA Restaurant & Bakery,HNA Restaurant & Bakery
5c98ce986197d625d0eff664,Suruchi Biryani & Chinese Restaurant,Suruchi Biryani & Chinese Restaurant
5c98ce986197d625d0eff6a4,Masqati Rich Ice Cream,Masqati Rich Ice Cream
5c98ce986197d625d0eff6b3,Masqati Rich Ice Cream,Masqati Rich Ice Cream
5c98ce986197d625d0eff6d5,Milkshake And Co.,Milkshake And Co.
5c98ce986197d625d0eff767,Hotel Swagath,Hotel Swagath
5c98ce986197d625d0eff7de,Spicy Family Restaurant,Spicy Family Restaurant
5c98ce986197d625d0eff8a2,Royal Spicy Restaurant,Royal Spicy Restaurant
5c98ce986197d625d0eff8ac,Dr. Ice Cream,Dr. Ice Cream
5c98ce986197d625d0eff8bd,Hyd Biryani,Hyd Biryani
5c98ce986197d625d0eff983,Sitara Grand,Sitara Grand
5c98ce996197d625d0effa27,Blue Orchid,Blue Orchid
5c98ce996197d625d0effa50,Go Fresh - The Pizza House,Go Fresh - The Pizza House
5c98ce996197d625d0effa67,Foodyzo,Foodyzo
5c98ce996197d625d0effb52,Shubavsar,Shubavsar
5c98ce996197d625d0effb5e,Ahobilam Foods - Millet Cave,Ahobilam Foods - Millet Cave
5c98ce996197d625d0effb70,GD's,GD's
5c98ce996197d625d0effc94,Beijing Bistro,Beijing Bistro
5c98ce996197d625d0effdb3,Beijing Bistro,Beijing Bistro
5c98ce996197d625d0effe39,New Real Bawarchi,New Real Bawarchi
5c98ce996197d625d0effe53,Apsara Ice Creams,Apsara Ice Creams
5c98ce996197d625d0effe89,Frozen Desert,Frozen Desert
5c98ce996197d625d0efff3b,Spice Garden Pure Veg Restaurant - Royal Reve Hotel,Spice Garden Pure Veg Restaurant - Royal Reve Hotel
5c98ce9a6197d625d0efff77,Bezawada Bhojanam,Bezawada Bhojanam
5c98ce9a6197d625d0efff79,M M Paradise,M M Paradise
5c98ce9a6197d625d0efffc2,Southern Express - The Alley,Southern Express - The Alley
5c98ce9a6197d625d0efffc8,Ayaan's BBQ & Mataam Mandi,Ayaan's BBQ & Mataam Mandi
5c98ce9a6197d625d0efffd8,Ulavacharu Biryani House,Ulavacharu Biryani House
5c98ce9a6197d625d0efffe5,Express Shawarma,Express Shawarma
5c98ce9a6197d625d0effff9,Express Shawarma,Express Shawarma
5c98ce9a6197d625d0f000ae,Mughal Restaurant,Mughal Restaurant
5c98ce9a6197d625d0f0010d,Wat-A-Burger!,Wat-A-Burger!
5c98ce9a6197d625d0f001d7,Pepper & Salt,Pepper & Salt
5c98ce9a6197d625d0f00240,R Royal Bawarchi,R Royal Bawarchi
5c98ce9a6197d625d0f00297,The Milkshakes Factory,The Milkshakes Factory
5c98ce9a6197d625d0f00371,Hot Plate,Hot Plate
5c98ce9a6197d625d0f00393,Al Rabea Al Arabia Restaurant,Al Rabea Al Arabia Restaurant
5c98ce9b6197d625d0f0040e,House of Milkshakes,House of Milkshakes
5c98ce9b6197d625d0f0050e,Palace Heights,Palace Heights
5c98ce9b6197d625d0f0058e,Whiteboard Cafe,Whiteboard Cafe
5c98ce9b6197d625d0f0064d,EATmosphere,EATmosphere
5c98ce9b6197d625d0f0079a,Chemistry Family Bar,Chemistry Family Bar
5c98ce9b6197d625d0f007dc,iGrill Biryaniz Multicuisine Family Restaurant,iGrill Biryaniz Multicuisine Family Restaurant
5c98ce9b6197d625d0f0085e,Cascade - Radisson Hyderabad Hitec City,Cascade - Radisson Hyderabad Hitec City
5c98ce9b6197d625d0f00940,Amaravathi Restaurant & Bar,Amaravathi Restaurant & Bar
5c98ce9b6197d625d0f009da,Amaravathi Restaurant & Bar,Amaravathi Restaurant & Bar
5c98ce9b6197d625d0f00a3a,Thambi Biryani House,Thambi Biryani House
5c98ce9c6197d625d0f00af8,Saba Hotel,Saba Hotel
5c98ce9c6197d625d0f00b2b,Mai Ki Rasoi,Mai Ki Rasoi
5c98ce9c6197d625d0f00c17,Krishna's Kitchen,Krishna's Kitchen
5c98ce9c6197d625d0f00c96,RK Sweets & Juices,RK Sweets & Juices
5c98ce9c6197d625d0f00d4f,Kohinoor Restaurant,Kohinoor Restaurant
5c98ce9c6197d625d0f00de3,Gur Nihal Foods,Gur Nihal Foods
5c98ce9c6197d625d0f00de5,Shawarma Corner,Shawarma Corner
5c98ce9c6197d625d0f00e9a,Vaibhave,Vaibhave
5c98ce9c6197d625d0f00f89,Lee's Chinese Restaurant,Lee's Chinese Restaurant
5c98ce9c6197d625d0f00fa9,CakeZone,CakeZone
5c98ce9c6197d625d0f00fd5,The Old Madras Baking Company,The Old Madras Baking Company
5c98ce9d6197d625d0f01094,Reddy's Grill N Gravies,Reddy's Grill N Gravies
5c98ce9d6197d625d0f01132,Ice Magic,Ice Magic
5c98ce9d6197d625d0f01169,Savla's Home Food,Savla's Home Food
5c98ce9d6197d625d0f01191,The Belgian Waffle Co.,The Belgian Waffle Co.
5c98ce9d6197d625d0f0127b,Ghungroo,Ghungroo
5c98ce9d6197d625d0f012d8,GT's Kitchen,GT's Kitchen
5c98ce9d6197d625d0f0130f,Guavaz,Guavaz
5c98ce9d6197d625d0f01355,Guavaz,Guavaz
5c98ce9d6197d625d0f0135b,Momos Delight,Momos Delight
5c98ce9d6197d625d0f01387,Terrassen Cafe,Terrassen Cafe
5c98ce9d6197d625d0f013ba,Southern Fried Chicken,Southern Fried Chicken
5c98ce9d6197d625d0f01430,Desi Bytes,Desi Bytes
5c98ce9d6197d625d0f01488,Brijwasi Aahaar,Brijwasi Aahaar
5c98ce9d6197d625d0f014f7,Qube Cafe - Hotel Siesta,Qube Cafe - Hotel Siesta
5c98ce9e6197d625d0f01555,V Bakers Q,V Bakers Q
5c98ce9e6197d625d0f015e6,Salaam Namaste,Salaam Namaste
5c98ce9e6197d625d0f0165b,New Silver Bawarchi Restaurant,New Silver Bawarchi Restaurant
5c98ce9e6197d625d0f01680,Aama's,Aama's
5c98ce9e6197d625d0f01745,Talking Hands,Talking Hands
5c98ce9e6197d625d0f01823,Hotel Megha City,Hotel Megha City
5c98ce9e6197d625d0f018c4,Lavang Restaurant,Lavang Restaurant
5c98ce9e6197d625d0f018d6,Shawarma Grill,Shawarma Grill
5c98ce9e6197d625d0f01971,Reddy Gari Ruchulu,Reddy Gari Ruchulu
5c98ce9e6197d625d0f01a14,Sri Balaji Family Dhaba,Sri Balaji Family Dhaba
5c98ce9f6197d625d0f01af7,Sri Balaji Family Dhaba,Sri Balaji Family Dhaba
5c98ce9f6197d625d0f01bbc,Sri Balaji Family Dhaba,Sri Balaji Family Dhaba
5c98ce9f6197d625d0f01c7a,Sri Balaji Family Dhaba,Sri Balaji Family Dhaba
5c98ce9f6197d625d0f01c7c,Vana Bhojanam,Vana Bhojanam
5c98ce9f6197d625d0f01cb7,Burfi Ghar,Burfi Ghar
5c98ce9f6197d625d0f01cea,Sri Ramakrishna Food Court,Sri Ramakrishna Food Court
5c98ce9f6197d625d0f01cff,Chef's Paradise Restaurant,Chef's Paradise Restaurant
5c98ce9f6197d625d0f01d3d,Masqati Ice Cream,Masqati Ice Cream
5c98ce9f6197d625d0f01d77,Masqati Ice Cream,Masqati Ice Cream
5c98ce9f6197d625d0f01de6,Biryani House,Biryani House
5c98ce9f6197d625d0f01e70,Biryani House,Biryani House
5c98ce9f6197d625d0f01efe,Blue Diamond,Blue Diamond
5c98ce9f6197d625d0f01f4a,Taj Bakery,Taj Bakery
5c98cea06197d625d0f01fd1,Taj Bakery,Taj Bakery
5c98cea06197d625d0f0204b,Sambal,Sambal
5c98cea06197d625d0f02086,Milkshakes Patio,Milkshakes Patio
5c98cea06197d625d0f021d8,Surabhi Elite,Surabhi Elite
5c98cea06197d625d0f02265,Lucky's Biryani House,Lucky's Biryani House
5c98cea06197d625d0f022f3,Lucky's Biryani House,Lucky's Biryani House
5c98cea06197d625d0f023d8,Golconda Chefs,Golconda Chefs
5c98cea06197d625d0f024a8,Golconda Chefs,Golconda Chefs
5c98cea06197d625d0f02563,Eats Corner,Eats Corner
5c98cea06197d625d0f025b5,Soups n Salads,Soups n Salads
5c98cea16197d625d0f02680,Abhiruchi Restaurant,Abhiruchi Restaurant
5c98cea16197d625d0f026fc,Ratna Bawarchi,Ratna Bawarchi
5c98cea16197d625d0f02725,Triptify,Triptify
5c98cea16197d625d0f027e2,Melting Pot,Melting Pot
5c98cea16197d625d0f027e5,Tumpa Bengali Food,Tumpa Bengali Food
5c98cea16197d625d0f02832,Pepper Treats,Pepper Treats
5c98cea16197d625d0f028ee,Hot Mirchees,Hot Mirchees
5c98cea16197d625d0f02a21,Sri Vengamamba Grand,Sri Vengamamba Grand
5c98cea16197d625d0f02aa4,Italian Pizzeria,Italian Pizzeria
5c98cea16197d625d0f02ac6,Eat Confetti,Eat Confetti
5c98cea16197d625d0f02ae9,Babai Bhojanam,Babai Bhojanam
5c98cea26197d625d0f02b88,Plantain Bakers,Plantain Bakers
5c98cea26197d625d0f02c08,Plantain Bakers,Plantain Bakers
5c98cea26197d625d0f02c93,Eat Street.com,Eat Street.com
5c98cea26197d625d0f02dc9,Udupi Grand Restaurant,Udupi Grand Restaurant
5c98cea26197d625d0f02dce,Al Arabian Mandi,Al Arabian Mandi
5c98cea26197d625d0f02e49,Ahoy Resto,Ahoy Resto
5c98cea26197d625d0f02f36,Makhan Shah City Grand Family Restaurant,Makhan Shah City Grand Family Restaurant
5c98cea26197d625d0f02fb0,MasterKitchens.co,MasterKitchens.co
5c98cea26197d625d0f03040,Mughlai Hub,Mughlai Hub
5c98cea26197d625d0f0306e,Wich Please,Wich Please
5c98cea26197d625d0f03072,New Sagar Restaurant & Bakers,New Sagar Restaurant & Bakers
5c98cea36197d625d0f030d3,Pariwaar Multicuisine Restaurant,Pariwaar Multicuisine Restaurant
5c98cea36197d625d0f030de,City Kababs Restaurant,City Kababs Restaurant
5c98cea36197d625d0f03160,Master Kabab's Restaurant,Master Kabab's Restaurant
5c98cea36197d625d0f03172,SharEat,SharEat
5c98cea36197d625d0f031b2,Golden Restaurant,Golden Restaurant
5c98cea36197d625d0f031dd,Brickwood,Brickwood
5c98cea36197d625d0f03275,Sukhibhava,Sukhibhava
5c98cea36197d625d0f032b6,BrownBear,BrownBear
5c98cea36197d625d0f032f2,Cafe Melli,Cafe Melli
5c98cea36197d625d0f0331f,Omkaram Foods,Omkaram Foods
5c98cea36197d625d0f0335a,Bliss Bakers & Confectioners,Bliss Bakers & Confectioners
5c98cea36197d625d0f033db,Dwaraka Multicuisine Restaurant,Dwaraka Multicuisine Restaurant
5c98cea36197d625d0f0343e,Haiking Chinese Restaurant,Haiking Chinese Restaurant
5c98cea46197d625d0f03554,R Grill Multi Cusine Restaurant,R Grill Multi Cusine Restaurant
5c98cea46197d625d0f03622,Fanooz Restaurant & Banquet,Fanooz Restaurant & Banquet
5c98cea46197d625d0f03648,Ovenstory Pizza,Ovenstory Pizza
5c98cea46197d625d0f0370e,Mirchis,Mirchis
5c98cea46197d625d0f03829,Village Kitchen,Village Kitchen
5c98cea46197d625d0f0386b,Eatsome,Eatsome
5c98cea46197d625d0f03891,The Shawarma's,The Shawarma's
5c98cea46197d625d0f038ba,The Shawarma's,The Shawarma's
5c98cea46197d625d0f038c5,D Grill Shawarma,D Grill Shawarma
5c98cea46197d625d0f038f3,Tipsy Topsy Bakery,Tipsy Topsy Bakery
5c98cea46197d625d0f039a4,Drunkyard,Drunkyard
5c98cea46197d625d0f039ee,Ankapur Village A Military Hotel,Ankapur Village A Military Hotel
5c98cea46197d625d0f03a78,Second Wife Restaurant,Second Wife Restaurant
5c98cea56197d625d0f03aaa,Pavilion - The Peerless Inn,Pavilion - The Peerless Inn
5c98cea56197d625d0f03ab2,Sammis Shawarma,Sammis Shawarma
5c98cea56197d625d0f03abc,Sammis Shawarma,Sammis Shawarma
5c98cea56197d625d0f03bd9,Serena Chat Fast Food & Bakers,Serena Chat Fast Food & Bakers
5c98cea56197d625d0f03bef,Sofrehh Persian Bistro,Sofrehh Persian Bistro
5c98cea56197d625d0f03cf8,Big Noodle,Big Noodle
5c98cea56197d625d0f03da1,Ruchies Restaurant,Ruchies Restaurant
5c98cea56197d625d0f03e44,Time2Taste,Time2Taste
5c98cea56197d625d0f03ec5,Pulp Pressery,Pulp Pressery
5c98cea56197d625d0f03f21,Southern Kitchen,Southern Kitchen
5c98cea56197d625d0f03fdf,Kamat Hotel,Kamat Hotel
5c98cea66197d625d0f04081,K.S Deewan Family Dhaba,K.S Deewan Family Dhaba
5c98cea66197d625d0f04147,Garam Masala,Garam Masala
5c98cea66197d625d0f041d6,Midland Bakers,Midland Bakers
5c98cea66197d625d0f041e4,The Shawarma Shack,The Shawarma Shack
5c98cea66197d625d0f0420d,London Bubble Co.,London Bubble Co.
5c98cea66197d625d0f0421a,Al - Akbar Fast Food Corner,Al - Akbar Fast Food Corner
5c98cea66197d625d0f0430b,Pariwar Dhaba,Pariwar Dhaba
5c98cea66197d625d0f04396,Shriji Rasoi,Shriji Rasoi
5c98cea66197d625d0f043e2,The Clay Pot,The Clay Pot
5c98cea66197d625d0f04434,Subway,Subway
5c98cea66197d625d0f044d1,Dimmy's Pan Palace,Dimmy's Pan Palace
5c98cea76197d625d0f0451d,Netaji's Biryani Point,Netaji's Biryani Point
5c98cea76197d625d0f0453e,Al Qaswa,Al Qaswa
5c98cea76197d625d0f04596,Sri Raghavendra,Sri Raghavendra
5c98cea76197d625d0f045ae,Sri Raghavendra,Sri Raghavendra
5c98cea76197d625d0f045cc,Sri Meesala Rajugari Ruchulu,Sri Meesala Rajugari Ruchulu
5c98cea76197d625d0f04601,Kritunga - Palegar's Cuisine,Kritunga - Palegar's Cuisine
5c98cea76197d625d0f04641,The Himalayan Cafe,The Himalayan Cafe
5c98cea76197d625d0f04668,Sree Seethamba Hotel,Sree Seethamba Hotel
5c98cea76197d625d0f0474d,Saharsh Udupi Grand,Saharsh Udupi Grand
5c98cea76197d625d0f047ec,My Grill,My Grill
5c98cea76197d625d0f048c6,Teluginti Ruchulu,Teluginti Ruchulu
5c98cea76197d625d0f048dd,MeatScape,MeatScape
5c98cea76197d625d0f0490a,Raju Gari Pulao,Raju Gari Pulao
5c98cea76197d625d0f04980,Delight24 Bakery & Cafe,Delight24 Bakery & Cafe
5c98cea86197d625d0f04a43,Maa Santosh Dhaba Family Restaurant,Maa Santosh Dhaba Family Restaurant
5c98cea86197d625d0f04a91,Snack & Shake,Snack & Shake
5c98cea86197d625d0f04aee,Kalinga's Kitchen,Kalinga's Kitchen
5c98cea86197d625d0f04b0d,Shawarmama,Shawarmama
5c98cea86197d625d0f04b32,Last Seen,Last Seen
5c98cea86197d625d0f04b5e,Tea Halt,Tea Halt
5c98cea86197d625d0f04c29,Vantillu Multi Cuisine Restaurant,Vantillu Multi Cuisine Restaurant
5c98cea86197d625d0f04c42,Lazzat Restaurant,Lazzat Restaurant
5c98cea86197d625d0f04ccb,Sree Bakers,Sree Bakers
5c98cea86197d625d0f04cfb,Dahi Mirchi,Dahi Mirchi
5c98cea86197d625d0f04d3e,Cream Chemistry,Cream Chemistry
5c98cea86197d625d0f04d80,Cream Chemistry,Cream Chemistry
5c98cea96197d625d0f04e80,Gazebo,Gazebo
5c98cea96197d625d0f04eb5,Dirty Burgers,Dirty Burgers
5c98cea96197d625d0f04ef4,Frozen Bottle,Frozen Bottle
5c98cea96197d625d0f04f06,Bihari North Indian Hotel,Bihari North Indian Hotel
5c98cea96197d625d0f04fc3,Dallas House Restaurant,Dallas House Restaurant
5c98cea96197d625d0f05007,Dark Stone,Dark Stone
5c98cea96197d625d0f0503a,Dark Stone,Dark Stone
5c98cea96197d625d0f05041,Hotel Al-Shafa,Hotel Al-Shafa
5c98cea96197d625d0f05077,Café Avail,Café Avail
5c98cea96197d625d0f050f8,Hyderabad House,Hyderabad House
5c98cea96197d625d0f051da,Hexa by SPG Grand,Hexa by SPG Grand
5c98cea96197d625d0f051e2,Arabian Grillz,Arabian Grillz
5c98cea96197d625d0f0527d,New Santosh Dhaba Jashan,New Santosh Dhaba Jashan
5c98ceaa6197d625d0f052fc,Big Byte,Big Byte
5c98ceaa6197d625d0f05389,Grand Kakatiya,Grand Kakatiya
5c98ceaa6197d625d0f053b8,Navayuga Hotels,Navayuga Hotels
5c98ceaa6197d625d0f0541d,Waffle Magic,Waffle Magic
5c98ceaa6197d625d0f054fe,Akshara Grand,Akshara Grand
5c98ceaa6197d625d0f05556,Cream Town,Cream Town
5c98ceaa6197d625d0f055b0,H.D Bakers,H.D Bakers
5c98ceaa6197d625d0f05672,Veg Tokri,Veg Tokri
5c98ceaa6197d625d0f056ca,Crunchy's Fried Chicken,Crunchy's Fried Chicken
5c98ceaa6197d625d0f0571a,Crunchy's Fried Chicken,Crunchy's Fried Chicken
5c98ceaa6197d625d0f05732,Roll On,Roll On
5c98ceaa6197d625d0f05747,Roll On,Roll On
5c98ceaa6197d625d0f05790,Peth Puja,Peth Puja
5c98ceab6197d625d0f057bf,Shawarma House,Shawarma House
5c98ceab6197d625d0f057f3,Mom S Kitchen,Mom S Kitchen
5c98ceab6197d625d0f05826,Pizza Street,Pizza Street
5c98ceab6197d625d0f0583e,Pizza Street,Pizza Street
5c98ceab6197d625d0f0585b,Country Oven,Country Oven
5c98ceab6197d625d0f058ad,Desi Pizza,Desi Pizza
5c98ceab6197d625d0f058af,Keshav Reddy Sweets,Keshav Reddy Sweets
5c98ceab6197d625d0f0590c,Wok Chinese,Wok Chinese
5c98ceab6197d625d0f05948,Bites Beyond Borders,Bites Beyond Borders
5c98ceab6197d625d0f05968,ABC - Absolutely Broasted Chicken,ABC - Absolutely Broasted Chicken
5c98ceab6197d625d0f059ef,Tipsy Topsy Food Hub,Tipsy Topsy Food Hub
5c98ceab6197d625d0f05abd,Tipsy Topsy Food Hub,Tipsy Topsy Food Hub
5c98ceab6197d625d0f05b07,Tipsy Topsy Food Hub,Tipsy Topsy Food Hub
5c98ceab6197d625d0f05b54,Tipsy Topsy Food Hub,Tipsy Topsy Food Hub
5c98ceac6197d625d0f05c34,Macchi Jaal,Macchi Jaal
5c98ceac6197d625d0f05c36,HAMZA - Multi Cuisine Restaurant,HAMZA - Multi Cuisine Restaurant
5c98ceac6197d625d0f05c6e,D Pizza,D Pizza
5c98ceac6197d625d0f05c8a,Delicious Dosa,Delicious Dosa
5c98ceac6197d625d0f05cae,The Bombay Churros,The Bombay Churros
5c98ceac6197d625d0f05cdc,Samskruthi,Samskruthi
5c98ceac6197d625d0f05cde,Sri Raghavendra Tiffin's,Sri Raghavendra Tiffin's
5c98ceac6197d625d0f05d08,Sri Raghavendra Tiffin's,Sri Raghavendra Tiffin's
5c98ceac6197d625d0f05d11,Velvet Patisserie,Velvet Patisserie
5c98ceac6197d625d0f05d57,Al Madina Mandi House,Al Madina Mandi House
5c98ceac6197d625d0f05dbc,Step 'N' Eat Bakers,Step 'N' Eat Bakers
5c98ceac6197d625d0f05dce,The Joint,The Joint
5c98ceac6197d625d0f05efb,Annapurna Restaurant,Annapurna Restaurant
5c98ceac6197d625d0f05fc6,Annapurna Restaurant,Annapurna Restaurant
5c98ceac6197d625d0f06015,Sri Ganesh Tiffins,Sri Ganesh Tiffins
5c98cead6197d625d0f060df,Needs Fast Food Joint,Needs Fast Food Joint
5c98cead6197d625d0f06131,Healthie,Healthie
5c98cead6197d625d0f06167,D Destino,D Destino
5c98cead6197d625d0f061a4,Hameedi Confectioner & Co.,Hameedi Confectioner & Co.
5c98cead6197d625d0f061fe,Chai Pani,Chai Pani
5c98cead6197d625d0f06266,The Big Oven,The Big Oven
5c98cead6197d625d0f062df,Waffle World,Waffle World
5c98cead6197d625d0f0631a,Amul Tiffin Corner,Amul Tiffin Corner
5c98cead6197d625d0f0644b,Bommarillu,Bommarillu
5c98cead6197d625d0f06506,T Grill Thali Time,T Grill Thali Time
5c98cead6197d625d0f06526,Star Hotel,Star Hotel
5c98cead6197d625d0f06540,Star Hotel,Star Hotel
5c98cead6197d625d0f0658d,Anandam,Anandam
5c98ceae6197d625d0f065e3,Shree Lalla Dhaba,Shree Lalla Dhaba
5c98ceae6197d625d0f06677,Vaibhav,Vaibhav
5c98ceae6197d625d0f066fb,Shahi Biryani Darbaar,Shahi Biryani Darbaar
5c98ceae6197d625d0f067d0,Cafe +,Cafe +
